time,tp,t2m,u10,v10,sp,pm25,pm10,o3,no2,so2,co
2019-07-23,1.4e-07,300.07098667,-2.62260297,1.23786845,100872.27533333,50.0,33.0,19.0,52.0,1.0,4.0
2019-07-24,0.0,299.41241,2.81977527,2.2954178,100402.17133333,68.0,34.0,40.0,37.0,1.0,4.0
2019-07-25,0.0,304.08714667,-2.26801902,2.24437333,100141.50666667,64.0,23.0,16.0,27.0,1.0,2.0
2019-07-26,0.00011112,294.74270667,2.5812391,0.50211501,100230.07333333,54.0,14.0,14.0,23.0,3.0,3.0
2019-07-27,0.00059899,290.36128667,3.034365,-2.10210577,99782.22666667,37.0,15.0,23.0,18.0,4.0,1.0
2019-07-28,2.47e-06,291.51764,4.66488767,-1.40764268,99728.45,23.0,17.0,32.0,14.0,5.0,2.0
2019-07-29,5.1e-07,294.17923333,-0.0402519,2.93581453,100073.24366667,41.0,14.0,24.0,12.0,1.0,2.0
2019-07-30,0.00066134,291.31318,0.0222226,7.35578367,99648.815,61.0,12.0,17.0,13.0,1.0,2.0
2019-07-31,4.761e-05,292.45049667,5.53870267,2.00265913,100428.41333333,32.0,16.0,21.0,18.0,0.0,2.0
2019-08-01,1.431e-05,293.26300333,1.60911275,-1.51359622,100861.93466667,36.0,23.0,31.0,20.0,0.0,2.0
2019-08-02,3.99e-06,293.7349,-0.18237854,-2.92373147,101057.72166667,47.0,22.0,32.0,28.0,0.0,2.0
2019-08-03,2.338e-05,293.59662333,-1.26216982,1.0121892,101031.92866667,54.0,22.0,39.0,30.0,0.0,3.0
2019-08-04,9e-06,294.77191,-0.76240437,3.7578529,100453.278,59.0,19.0,26.0,24.0,1.0,4.0
2019-08-05,0.00010856,293.51409,3.4385274,3.57272023,100083.39333333,53.0,21.0,25.0,25.0,1.0,2.0
2019-08-06,6.2e-05,292.99025333,4.4429451,4.53997647,99904.48,50.0,27.0,23.0,28.0,1.0,2.0
2019-08-07,6.595e-05,292.59171667,4.98767287,2.67502117,99799.84,50.0,19.0,25.0,33.0,1.0,2.0
2019-08-08,0.00026157,292.95345333,0.93975641,2.36098347,100167.71133333,48.0,21.0,24.0,24.0,0.0,3.0
2019-08-09,0.00011934,294.01364667,2.63334363,6.789964,99199.255,51.0,23.0,25.0,18.0,0.0,2.0
2019-08-10,5.868e-05,291.93635,7.0261733,7.5595381,99682.92,51.0,17.0,26.0,19.0,0.0,2.0
2019-08-11,2.14e-05,291.88121667,4.7419277,4.3018115,100248.83466667,48.0,15.0,21.0,25.0,0.0,3.0
2019-08-12,0.00017735,289.11128667,1.88756053,-0.57978956,100580.38333333,43.0,14.0,28.0,30.0,0.0,4.0
2019-08-13,3.14e-05,290.43007667,3.65001987,0.07069968,100891.09033333,31.0,11.0,17.0,29.0,1.0,3.0
2019-08-14,0.00031376,288.91470667,1.7320702,5.55702397,100344.912,34.0,12.0,23.0,24.0,0.0,3.0
2019-08-15,2.769e-05,291.98993,6.17725497,-1.05017065,100398.5,34.0,17.0,16.0,25.0,1.0,4.0
2019-08-16,0.00025164,289.7849,3.33373483,6.71932917,100228.13533333,34.0,16.0,21.0,17.0,0.0,3.0
2019-08-17,2.238e-05,291.60792333,4.4050932,3.20557403,99642.36333333,35.0,16.0,23.0,15.0,0.0,4.0
2019-08-18,3.235e-05,290.14931,3.88194783,2.65470533,99659.91333333,37.0,22.0,24.0,22.0,1.0,4.0
2019-08-19,2.794e-05,290.56603,4.7849422,2.3308301,100578.41666667,38.0,19.0,30.0,36.0,0.0,5.0
2019-08-20,9.59e-06,290.49393,4.06022993,-0.01774471,101453.38166667,54.0,20.0,31.0,33.0,1.0,5.0
2019-08-21,2.5e-06,291.35716667,1.5335754,2.74188107,101790.81533333,51.0,21.0,27.0,35.0,0.0,5.0
2019-08-22,2e-08,292.56364667,3.0458892,2.3776178,101599.52333333,56.0,26.0,31.0,39.0,1.0,4.0
2019-08-23,0.0,294.40096,-0.39647834,1.18523967,101546.08333333,65.0,41.0,57.0,52.0,0.0,5.0
2019-08-24,0.0,296.57726333,-1.75170533,1.03269334,101020.84,102.0,46.0,54.0,53.0,0.0,6.0
2019-08-25,0.0,299.20234333,-1.36535327,1.64195653,100949.32666667,117.0,37.0,54.0,53.0,0.0,6.0
2019-08-26,0.0,298.67062667,-0.59274577,1.13852518,100875.792,98.0,39.0,56.0,62.0,0.0,6.0
2019-08-27,0.0,298.92729,-0.650504,0.95126874,100539.67333333,96.0,20.0,26.0,33.0,1.0,4.0
2019-08-28,0.00023094,293.20746333,2.64929613,2.89405583,100510.842,53.0,16.0,23.0,30.0,1.0,4.0
2019-08-29,0.0,291.21361333,3.1952794,1.54012644,101152.64533333,45.0,20.0,27.0,31.0,1.0,3.0
2019-08-30,9.16e-06,292.24198333,2.83315087,3.77969327,101197.36166667,52.0,18.0,26.0,27.0,1.0,3.0
2019-08-31,9.31e-06,291.89190667,3.06897787,2.01303981,100254.08666667,55.0,12.0,24.0,20.0,1.0,3.0
2019-09-01,2.19e-06,289.85397333,3.31188327,-1.4061737,100937.855,41.0,20.0,25.0,32.0,1.0,4.0
2019-09-02,6.121e-05,290.28854333,3.67336333,1.36722899,101510.47,49.0,18.0,23.0,32.0,1.0,3.0
2019-09-03,3.4e-07,291.08940333,4.57403177,1.12706331,101433.46333333,46.0,15.0,20.0,21.0,7.0,5.0
2019-09-04,4.961e-05,290.68418333,5.73505153,0.43257023,100605.615,44.0,15.0,23.0,27.0,11.0,8.0
2019-09-05,1.7e-07,288.20978667,2.5322866,-3.3225168,101715.15666667,46.0,20.0,18.0,33.0,12.0,11.0
2019-09-06,1.29e-05,288.16088667,4.3733632,2.24935757,101247.262,52.0,14.0,22.0,20.0,8.0,8.0
2019-09-07,2.994e-05,288.00226,0.53859689,-4.52425097,101451.09666667,46.0,17.0,23.0,22.0,11.0,9.0
2019-09-08,2.34e-06,286.95829667,0.80620561,-2.4855111,101419.35133333,48.0,19.0,20.0,39.0,7.0,9.0
2019-09-09,0.00043581,286.37451333,-0.61336662,2.71980487,100388.23666667,57.0,29.0,18.0,33.0,2.0,9.0
2019-09-10,2.727e-05,288.84879333,1.71204917,-0.82465666,101058.42533333,63.0,19.0,14.0,30.0,2.0,8.0
2019-09-11,0.00012128,291.07507667,4.9316494,3.42169427,101097.89833333,49.0,19.0,13.0,28.0,3.0,8.0
2019-09-12,1.316e-05,292.25297667,4.76011843,2.67605717,101867.33333333,51.0,21.0,24.0,31.0,1.0,5.0
2019-09-13,0.0,290.18043667,-1.0126087,-2.49865437,102580.57,52.0,26.0,20.0,43.0,1.0,5.0
2019-09-14,0.0,290.57318,-0.99933867,0.54699373,102298.95666667,67.0,22.0,24.0,30.0,1.0,5.0
2019-09-15,0.0,292.22332667,2.12937733,-0.52490127,101526.91333333,59.0,29.0,15.0,23.0,1.0,4.0
2019-09-16,2.151e-05,290.05249333,0.97328743,-1.47659959,101312.335,66.0,17.0,22.0,27.0,0.0,4.0
2019-09-17,2e-08,288.04915,-0.43113402,-3.0022952,101645.34333333,44.0,22.0,24.0,32.0,0.0,2.0
2019-09-18,0.0,287.605,-1.39969573,-1.69829304,102081.61466667,41.0,23.0,22.0,42.0,1.0,2.0
2019-09-19,0.0,289.51888,-1.46719567,-0.53450882,102228.888,47.0,29.0,25.0,42.0,2.0,2.0
2019-09-20,0.0,289.41818,-4.76720277,0.37061597,101612.65133333,53.0,37.0,21.0,39.0,2.0,2.0
2019-09-21,0.0,291.93752333,-3.90627727,1.4896308,100319.58033333,52.0,26.0,24.0,34.0,1.0,0.0
2019-09-22,0.00014556,290.91251333,0.46514407,4.17449507,99535.02833333,45.0,19.0,21.0,31.0,2.0,1.0
2019-09-23,0.00025184,289.15286,1.59819637,4.63513247,100225.61533333,36.0,26.0,19.0,17.0,0.0,1.0
2019-09-24,0.00190093,289.60716667,1.85232227,4.44869293,99212.29666667,29.0,18.0,18.0,17.0,1.0,1.0
2019-09-25,0.00011253,290.22522667,4.40331867,2.82867337,99177.70333333,37.0,16.0,10.0,35.0,3.0,1.0
2019-09-26,0.00010978,290.11062,5.0402368,4.0858895,99441.67333333,43.0,18.0,11.0,34.0,1.0,1.0
2019-09-27,7.243e-05,288.52053667,4.43701903,4.70633343,99527.85333333,40.0,13.0,17.0,28.0,1.0,1.0
2019-09-28,3.441e-05,289.25331333,5.3270186,3.68787983,100032.972,34.0,11.0,19.0,18.0,0.0,0.0
2019-09-29,0.00016319,289.36928333,6.0005236,1.94357743,98709.55333333,35.0,16.0,16.0,31.0,2.0,2.0
2019-09-30,0.00059005,287.25698,1.47371388,2.90590815,100136.09666667,42.0,18.0,25.0,29.0,2.0,1.0
2019-10-01,0.00039294,288.95623667,1.81037248,1.17558543,99017.34133333,47.0,13.0,19.0,24.0,1.0,1.0
2019-10-02,0.0,283.14874,2.13959027,-3.2798599,100997.89333333,43.0,24.0,21.0,43.0,4.0,4.0
2019-10-03,6.17e-06,282.87895,-1.0460736,2.69722433,100795.26666667,56.0,26.0,17.0,35.0,2.0,2.0
2019-10-04,4.019e-05,286.47524333,3.86882783,0.80788327,99649.76966667,59.0,19.0,14.0,27.0,1.0,1.0
2019-10-05,1.876e-05,286.41700667,-2.29472193,0.3549084,100616.16333333,48.0,14.0,24.0,17.0,0.0,0.0
2019-10-06,6.986e-05,287.47737,5.49512383,-2.69171143,100135.83666667,45.0,18.0,19.0,38.0,3.0,2.0
2019-10-07,0.00034428,285.79909333,1.45640013,3.85532227,100570.01,47.0,26.0,24.0,39.0,3.0,3.0
2019-10-08,9.84e-06,286.5217,4.69092177,2.84621113,99804.57333333,52.0,19.0,21.0,39.0,2.0,4.0
2019-10-09,2.462e-05,285.03113667,4.75464593,1.69074719,99611.12666667,44.0,22.0,24.0,40.0,3.0,3.0
2019-10-10,3.91e-06,286.42299333,5.04736033,3.4964994,100354.908,45.0,16.0,23.0,28.0,0.0,1.0
2019-10-11,0.00032796,288.51932,5.472798,6.11343603,99752.61333333,44.0,15.0,21.0,47.0,2.0,2.0
2019-10-12,0.00055789,284.25674,0.32192137,1.83201217,99995.95333333,46.0,16.0,28.0,33.0,2.0,2.0
2019-10-13,0.00036728,287.58843,3.43936354,5.4173298,99445.84533333,31.0,21.0,17.0,36.0,1.0,1.0
2019-10-14,0.00044658,286.18228667,-4.03581173,0.70105907,99644.13166667,41.0,19.0,18.0,51.0,4.0,4.0
2019-10-15,2.536e-05,285.91154,1.51439443,1.61884658,99586.21166667,44.0,23.0,22.0,46.0,2.0,3.0
2019-10-16,2.305e-05,286.70858333,2.5307633,1.88925908,99384.44866667,54.0,21.0,22.0,58.0,1.0,3.0
2019-10-17,0.00017443,284.28632,0.31498249,4.23187063,99707.53333333,51.0,20.0,27.0,47.0,1.0,3.0
2019-10-18,0.00012732,284.30552,4.33533667,4.8836718,99139.20733333,49.0,19.0,22.0,44.0,2.0,4.0
2019-10-19,1.29e-05,284.27955,2.8275774,2.3829171,99241.22533333,46.0,17.0,26.0,26.0,1.0,2.0
2019-10-20,2.85e-06,282.31161667,-0.28220018,-3.96554853,100197.50833333,55.0,14.0,26.0,26.0,1.0,1.0
2019-10-21,0.000291,284.18181333,1.02777593,-4.2589639,100990.68666667,34.0,27.0,15.0,51.0,2.0,6.0
2019-10-22,8e-08,283.17833667,0.80947147,1.25406557,101487.21,43.0,39.0,5.0,51.0,2.0,6.0
2019-10-23,0.00024526,284.04916667,-2.67519217,-0.61775679,100381.382,61.0,32.0,10.0,41.0,2.0,4.0
2019-10-24,0.00053837,284.80636,2.72591653,0.65247155,99608.93333333,48.0,20.0,29.0,35.0,1.0,2.0
2019-10-25,5.91e-06,286.56152333,1.73958048,6.47351497,100348.83,30.0,18.0,29.0,28.0,0.0,2.0
2019-10-26,0.0003581,286.73271333,3.67765013,3.98873983,99885.86333333,45.0,19.0,19.0,28.0,0.0,4.0
2019-10-27,0.0,280.11186667,2.09920753,-1.5756394,101530.71666667,45.0,39.0,19.0,46.0,4.0,4.0
2019-10-28,0.0,279.596,-1.8767398,-2.17863943,101574.333,38.0,17.0,21.0,41.0,4.0,3.0
2019-10-29,5.03e-06,281.70279667,-4.1807645,-1.99165947,101641.11533333,31.0,24.0,19.0,41.0,5.0,5.0
2019-10-30,0.0,282.09771333,-5.14196013,-0.32364044,101522.17666667,45.0,36.0,7.0,42.0,5.0,7.0
2019-10-31,4.3e-07,281.29222333,-3.2136278,0.07772605,101030.01,62.0,41.0,23.0,43.0,5.0,5.0
2019-11-01,0.000172,286.75379667,0.68386013,4.48461377,98922.21533333,51.0,29.0,23.0,29.0,5.0,5.0
2019-11-02,0.00013626,284.46179333,5.61472767,7.07737437,97124.71966667,38.0,32.0,16.0,39.0,5.0,8.0
2019-11-03,4.64e-06,282.40793333,1.8254334,2.02420203,97387.357,58.0,33.0,14.0,52.0,6.0,8.0
2019-11-04,1.823e-05,282.07884667,0.18985386,2.10737567,97542.18333333,42.0,20.0,19.0,29.0,5.0,4.0
2019-11-05,6.71e-06,282.6878,0.46155985,-3.9985539,98904.898,55.0,30.0,15.0,46.0,5.0,8.0
2019-11-06,4.336e-05,279.89313,0.0768507,0.43266331,99540.8,69.0,19.0,16.0,50.0,5.0,9.0
2019-11-07,5.45e-06,280.28110333,3.53634223,1.74959912,98430.38166667,42.0,29.0,10.0,38.0,7.0,9.0
2019-11-08,6.34e-06,278.09626333,1.68027503,-2.78385197,99824.355,66.0,32.0,14.0,45.0,5.0,8.0
2019-11-09,0.00048628,277.73193333,-1.85525377,1.990947,99659.92,55.0,22.0,18.0,42.0,5.0,7.0
2019-11-10,1.719e-05,279.55098,-2.20841473,-1.57285064,100377.777,52.0,19.0,21.0,37.0,4.0,9.0
2019-11-11,5.792e-05,280.31255,6.13179397,-0.39469653,99235.32866667,37.0,21.0,18.0,46.0,4.0,10.0
2019-11-12,5.081e-05,278.99447667,5.65486837,1.53826463,98935.78,33.0,20.0,15.0,52.0,5.0,10.0
2019-11-13,4.98e-06,278.98560667,0.94118623,1.48177411,99026.685,50.0,17.0,21.0,61.0,3.0,8.0
2019-11-14,5.563e-05,278.26970667,-0.90116947,1.35282356,98702.39,46.0,19.0,16.0,31.0,4.0,5.0
2019-11-15,0.00027554,279.4163,-0.84591258,-5.76063823,99373.37,50.0,23.0,8.0,54.0,4.0,8.0
2019-11-16,4e-06,278.92322,-0.99182747,-0.00232633,99784.39666667,71.0,33.0,5.0,56.0,3.0,11.0
2019-11-17,6.3e-07,277.35481667,-0.18601851,-1.15057597,100239.89333333,81.0,16.0,13.0,31.0,2.0,7.0
2019-11-18,3.9e-07,278.67906667,1.56250613,-4.26963263,100676.96866667,30.0,39.0,2.0,45.0,4.0,13.0
2019-11-19,2.9e-07,275.86534333,-0.76492632,1.53810097,100798.09466667,72.0,25.0,17.0,44.0,3.0,11.0
2019-11-20,0.0,277.97866667,-3.93276727,2.89129417,100332.10866667,63.0,30.0,6.0,37.0,3.0,10.0
2019-11-21,2.627e-05,277.4094,-4.28279977,0.94166738,99417.70333333,68.0,22.0,15.0,36.0,2.0,8.0
2019-11-22,4.496e-05,280.91199333,-3.34926287,3.2247391,98713.10333333,43.0,23.0,9.0,26.0,1.0,7.0
2019-11-23,0.00011919,282.64654667,-3.8966885,-0.09030086,98516.53333333,57.0,20.0,12.0,16.0,1.0,9.0
2019-11-24,4.65e-06,282.93436,0.58182573,2.6430787,99505.43833333,40.0,17.0,21.0,20.0,2.0,6.0
2019-11-25,0.00012531,283.73511333,-1.33089099,4.01119993,99372.68866667,42.0,11.0,21.0,21.0,0.0,6.0
2019-11-26,9.534e-05,284.41299667,0.682138,5.75116247,98594.83266667,27.0,15.0,18.0,21.0,1.0,6.0
2019-11-27,0.0001147,283.00473667,1.78824632,1.61724453,97445.91666667,38.0,14.0,22.0,20.0,0.0,5.0
2019-11-28,0.00013956,281.75167,3.40275863,-1.13344473,98726.28833333,49.0,21.0,14.0,30.0,0.0,5.0
2019-11-29,0.0,277.17192667,0.09339921,-2.38330793,100792.33833333,61.0,26.0,7.0,39.0,0.0,6.0
2019-11-30,5e-08,276.97378,-3.79170353,-0.21927699,101250.375,63.0,12.0,22.0,27.0,0.0,4.0
2019-12-01,2.36e-06,278.22281333,-1.48681677,-4.6066643,101411.0,34.0,26.0,9.0,37.0,2.0,8.0
2019-12-02,0.0,274.83367667,1.9587135,-1.44200547,102227.67133333,69.0,35.0,9.0,46.0,4.0,9.0
2019-12-03,0.0,277.45436667,1.3636047,1.7347147,101846.88,53.0,45.0,5.0,52.0,4.0,10.0
2019-12-04,5.06e-06,276.35910667,-0.51089718,1.0763833,101165.90466667,70.0,40.0,26.0,41.0,5.0,9.0
2019-12-05,5.1e-06,277.58631,3.60384563,3.4210701,101020.66,48.0,17.0,23.0,38.0,2.0,4.0
2019-12-06,0.00031095,284.17723333,5.9417632,3.94180239,99617.66666667,26.0,18.0,27.0,32.0,1.0,5.0
2019-12-07,6.7e-07,281.56321333,3.4072398,2.61475453,100503.74333333,41.0,15.0,28.0,25.0,1.0,4.0
2019-12-08,3.663e-05,281.80818,7.11690877,3.34941127,99137.37466667,37.0,17.0,24.0,26.0,1.0,5.0
2019-12-09,7.1e-07,280.11145,4.467844,-4.32268967,100297.652,37.0,19.0,25.0,30.0,1.0,5.0
2019-12-10,6.252e-05,281.86926667,2.63985247,8.79750133,100393.45833333,43.0,22.0,20.0,39.0,3.0,7.0
2019-12-11,5.007e-05,278.17821333,2.33449807,2.60025053,99542.84533333,43.0,22.0,19.0,41.0,3.0,6.0
2019-12-12,0.00053795,279.40096333,0.32071352,5.39274437,97899.0,35.0,18.0,22.0,34.0,2.0,5.0
2019-12-13,5.239e-05,279.70664667,6.55027993,0.1067255,97292.48033333,38.0,19.0,29.0,35.0,1.0,5.0
2019-12-14,2.85e-06,279.04192,6.20439367,2.9462274,98303.34333333,43.0,15.0,29.0,30.0,1.0,4.0
2019-12-15,2.683e-05,280.27756667,4.35907287,4.87560623,98818.40966667,39.0,20.0,24.0,40.0,3.0,5.0
2019-12-16,0.00015414,280.44024,0.5316031,2.7060038,99193.13333333,43.0,17.0,19.0,40.0,5.0,5.0
2019-12-17,0.00022992,279.3561,0.99726541,-0.60713893,99126.78833333,54.0,22.0,18.0,34.0,3.0,4.0
2019-12-18,0.00011742,279.82965,-1.78725147,4.88342823,99996.86466667,53.0,19.0,26.0,31.0,3.0,2.0
2019-12-19,0.0002146,284.78833333,-0.53028357,6.7660933,98795.74,53.0,15.0,20.0,39.0,5.0,4.0
2019-12-20,0.00078325,281.18444667,3.22440227,2.7583427,97050.82333333,52.0,14.0,27.0,34.0,7.0,3.0
2019-12-21,0.00034793,281.69011,0.4309324,5.44931253,97077.64866667,42.0,14.0,23.0,32.0,7.0,4.0
2019-12-22,0.0001105,280.70116667,4.98236563,0.14171913,97787.685,45.0,18.0,19.0,33.0,5.0,4.0
2019-12-23,0.0,281.09568333,4.6371279,1.91037192,100037.565,47.0,17.0,24.0,30.0,1.0,3.0
2019-12-24,2.286e-05,282.44105,6.1931075,2.0187089,99927.28,49.0,16.0,22.0,28.0,1.0,5.0
2019-12-25,3.6e-07,277.52850667,1.49458537,-0.16703121,101557.792,49.0,17.0,23.0,27.0,1.0,4.0
2019-12-26,0.00025733,280.74356667,-0.04702567,4.59032663,100618.26166667,49.0,20.0,16.0,24.0,1.0,5.0
2019-12-27,7.3e-07,279.84837333,0.28517414,-0.63555767,102099.53333333,64.0,23.0,19.0,29.0,0.0,5.0
2019-12-28,1.04e-06,280.82609,0.08423028,3.03241317,102779.862,71.0,23.0,19.0,25.0,0.0,4.0
2020-01-01,4.26e-06,277.95898333,-0.06389256,1.37237757,102047.35333333,116.0,16.0,27.0,27.0,1.0,3.0
2020-01-02,8.89e-06,281.48210667,2.40020688,5.16657963,101114.19533333,56.0,15.0,26.0,26.0,2.0,3.0
2020-01-03,0.00014294,280.61379667,4.080478,-1.3723736,101293.71466667,45.0,16.0,14.0,30.0,1.0,4.0
2020-01-04,4.8e-07,278.93378667,3.73691093,0.6975044,102529.325,46.0,11.0,21.0,28.0,1.0,4.0
2020-01-05,3.11e-06,280.12609667,2.4788999,2.50118193,102438.86833333,36.0,9.0,25.0,9.0,2.0,4.0
2020-01-06,1.86e-05,280.68971,3.05745063,5.33948237,101185.82666667,29.0,14.0,21.0,23.0,2.0,4.0
2020-01-07,4.799e-05,282.53347333,3.46535787,5.37243907,101321.52333333,41.0,21.0,19.0,28.0,2.0,4.0
2020-01-08,8.525e-05,283.54433333,2.63549772,1.15955749,101318.75466667,52.0,37.0,20.0,25.0,3.0,4.0
2020-01-09,0.00018397,284.31264333,4.22291887,5.90909587,99691.17,36.0,12.0,20.0,28.0,2.0,5.0
2020-01-10,1.11e-06,278.82741667,2.4759979,-1.0204169,101648.75666667,44.0,17.0,30.0,24.0,1.0,3.0
2020-01-11,1.484e-05,282.48970333,4.34344387,6.66412487,101527.13333333,31.0,12.0,27.0,24.0,3.0,4.0
2020-01-12,2.596e-05,282.56269333,5.1903128,3.26799903,100912.77333333,26.0,13.0,31.0,28.0,4.0,4.0
2020-01-13,0.00016624,281.57096,1.66069988,7.261302,99884.00333333,25.0,9.0,26.0,15.0,3.0,2.0
2020-01-14,0.00011823,283.15871,3.0838975,8.48955917,98791.03666667,25.0,10.0,21.0,31.0,3.0,4.0
2020-01-15,0.00042399,280.47788667,2.97144473,2.78198473,99908.79666667,37.0,16.0,20.0,12.0,2.0,3.0
2020-01-16,3.33e-05,282.43108667,-0.8488446,7.49748287,100545.97666667,43.0,13.0,23.0,23.0,2.0,4.0
2020-01-17,4.133e-05,280.28351,4.36319477,3.4899846,100343.63666667,35.0,20.0,11.0,30.0,2.0,6.0
2020-01-18,0.0,276.4407,2.44877783,-1.34460494,101943.02333333,48.0,26.0,11.0,27.0,3.0,7.0
2020-01-19,0.0,275.39131667,0.81801807,-2.66165983,103606.82166667,49.0,44.0,1.0,38.0,5.0,10.0
2020-01-21,0.0,274.50197,1.21339493,-0.13782879,103252.71333333,78.0,30.0,11.0,31.0,1.0,5.0
2020-01-22,1.63e-06,278.32627667,-0.75416421,-1.3690624,102830.38,83.0,27.0,13.0,27.0,1.0,3.0
2020-01-23,1.78e-06,279.66827333,-1.05306955,-0.87838228,102207.21133333,68.0,27.0,9.0,35.0,3.0,3.0
2020-01-24,3.223e-05,278.73843,0.79836233,-0.01881092,101392.83,41.0,35.0,15.0,16.0,2.0,3.0
2020-01-25,8.86e-06,278.26502333,-0.822915,2.62245207,100980.48933333,80.0,27.0,20.0,15.0,4.0,3.0
2020-01-26,0.00032396,281.58654667,1.69554963,5.6056182,100072.65333333,63.0,13.0,28.0,24.0,5.0,6.0
2020-01-27,0.0001799,280.15173,2.51412727,3.5404377,99110.49466667,44.0,16.0,28.0,37.0,6.0,9.0
2020-01-28,0.0,277.09198,6.35413077,1.66647545,98795.94833333,29.0,23.0,26.0,37.0,5.0,8.0
2020-01-29,0.0,278.85877,4.91086517,2.14036623,100123.4,40.0,15.0,26.0,31.0,5.0,7.0
2020-01-30,0.00013553,282.65460667,2.20627561,3.98584653,99449.145,29.0,13.0,23.0,29.0,5.0,6.0
2020-01-31,9.3e-07,283.34316,4.27305023,5.54181733,99811.09666667,24.0,22.0,29.0,28.0,5.0,7.0
2020-02-01,0.0,282.69227333,6.79798257,2.59574827,99584.14466667,49.0,22.0,27.0,28.0,5.0,7.0
2020-02-02,2.218e-05,284.3383,6.178946,2.9084878,99784.31333333,52.0,24.0,28.0,30.0,5.0,7.0
2020-02-03,1.138e-05,282.12017333,4.99542017,0.91299787,100437.63133333,50.0,23.0,26.0,29.0,3.0,7.0
2020-02-04,2e-08,279.96902333,5.86773687,-2.8501488,101369.325,45.0,39.0,8.0,39.0,4.0,9.0
2020-02-05,0.0,278.25975667,0.37771696,0.41798057,102818.67333333,72.0,42.0,7.0,41.0,3.0,7.0
2020-02-06,8e-08,276.96033,-0.68109437,0.7106536,102223.82666667,83.0,41.0,18.0,34.0,4.0,6.0
2020-02-07,2.2e-07,278.08932667,-1.98140525,3.8222799,100970.48733333,93.0,26.0,29.0,30.0,4.0,4.0
2020-02-08,9.5e-07,281.01917,2.37519453,3.11740877,100739.71333333,55.0,16.0,32.0,16.0,5.0,2.0
2020-02-09,0.00032697,283.98662,7.52546943,10.229331,98341.288,44.0,18.0,30.0,34.0,6.0,4.0
2020-02-10,1.427e-05,279.68546667,8.47443533,3.16379783,99064.26666667,42.0,21.0,31.0,30.0,6.0,6.0
2020-02-11,4.191e-05,278.10099,8.214834,2.33246137,99946.65033333,41.0,19.0,26.0,36.0,6.0,6.0
2020-02-12,1.871e-05,278.24713,5.3178219,1.54904057,100624.908,41.0,17.0,32.0,37.0,8.0,4.0
2020-02-13,0.00029186,280.26035667,5.08128067,1.8668496,98618.68333333,47.0,28.0,27.0,39.0,5.0,5.0
2020-02-14,1.93e-06,280.59405,2.24537257,5.10419277,100898.84833333,55.0,12.0,25.0,24.0,10.0,2.0
2020-02-15,9.242e-05,284.45977667,3.58675987,10.11220633,99718.82466667,38.0,10.0,33.0,26.0,9.0,2.0
2020-02-16,0.00085456,282.60779667,6.23546857,6.03043103,98647.74,36.0,21.0,30.0,33.0,7.0,4.0
2020-02-17,3.558e-05,280.83469,6.35427813,3.9635325,100069.62666667,45.0,18.0,28.0,33.0,6.0,5.0
2020-02-18,0.00016813,280.29095667,6.486233,4.11903453,100977.53666667,40.0,20.0,32.0,40.0,6.0,5.0
2020-02-19,3.267e-05,278.96973667,4.66261267,2.9460904,101120.45333333,45.0,13.0,32.0,32.0,7.0,4.0
2020-02-20,3.628e-05,281.04011667,5.7666483,5.05639345,100126.89666667,34.0,23.0,33.0,33.0,5.0,5.0
2020-02-21,0.0,280.92697,6.37607003,4.726827,101403.87166667,44.0,22.0,32.0,26.0,6.0,3.0
2020-02-22,1.512e-05,283.97617667,7.91077337,3.5484252,100950.13033333,52.0,13.0,29.0,23.0,2.0,3.0
2020-02-23,8.504e-05,284.36856333,7.0190791,1.96615157,100682.86966667,36.0,12.0,25.0,30.0,2.0,4.0
2020-02-24,0.00027024,283.33976333,6.84717783,5.32913303,99911.09666667,34.0,17.0,27.0,37.0,4.0,6.0
2020-02-25,3.134e-05,278.74970333,5.5004968,1.97446887,99091.38533333,35.0,17.0,27.0,34.0,3.0,7.0
2020-02-26,8.711e-05,277.76855,5.54947473,-1.39054648,99635.40833333,36.0,16.0,27.0,33.0,3.0,6.0
2020-02-27,0.00046783,277.00523667,2.0521663,-3.97425747,99288.06833333,41.0,18.0,23.0,34.0,2.0,5.0
2020-02-28,0.00034997,279.79925667,1.28343111,6.64739843,99636.65533333,44.0,23.0,30.0,27.0,3.0,4.0
2020-02-29,0.00065112,279.84812333,6.15550033,4.8893875,97592.22,46.0,15.0,29.0,28.0,3.0,7.0
2020-03-01,1.661e-05,279.59663667,5.2103743,3.58027777,98080.50933333,35.0,13.0,23.0,31.0,3.0,5.0
2020-03-02,2.136e-05,278.70705,2.70704007,-1.70510755,98165.52,34.0,26.0,9.0,40.0,4.0,9.0
2020-03-03,3.005e-05,278.95379667,3.98486803,0.73431302,99371.41666667,54.0,22.0,20.0,41.0,4.0,7.0
2020-03-04,0.0002757,278.40264667,-1.36197583,1.85834594,99868.34833333,52.0,20.0,27.0,26.0,4.0,3.0
2020-03-05,0.00076737,278.69249,-2.78147863,-5.53262677,98378.86333333,59.0,28.0,25.0,33.0,3.0,5.0
2020-03-06,0.0,278.57700333,2.05592883,-2.22666933,99714.39,62.0,29.0,33.0,36.0,3.0,6.0
2020-03-07,2.7e-07,281.12943333,3.7449586,4.04062493,100702.83666667,60.0,16.0,33.0,28.0,3.0,4.0
2020-03-08,2.904e-05,282.94643333,5.23875843,3.8213412,99695.07166667,41.0,17.0,28.0,37.0,3.0,5.0
